04 30 2004 08 15 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.902    0.002   101   103    0.874    0.018    84    86    0.802   -0.017    69    71
04 30 2004 08 30 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.911    0.012   101   103    0.897    0.003    84    85    0.814   -0.021    69    71
04 30 2004 08 45 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.904   -0.008   101   103    0.886    0.010    84    85    0.816   -0.020    68    70
04 30 2004 09 00 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.891    0.007   101   104    0.874    0.011    84    86    0.807   -0.018    69    70
04 30 2004 09 15 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.905   -0.001   102   104    0.878    0.014    84    87    0.792   -0.005    70    70
04 30 2004 09 30 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.894   -0.007   101   103    0.866    0.011    84    86    0.796   -0.021    69    71
04 30 2004 09 45 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.874   -0.008   101   103    0.875    0.016    85    86    0.815   -0.012    69    71
04 30 2004 10 00 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.910    0.005   101   104    0.884    0.003    84    86    0.799   -0.030    69    71
04 30 2004 10 15 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.920    0.006   101   104    0.882    0.017    84    86    0.795   -0.028    69    70
04 30 2004 10 30 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.892   -0.005   101   103    0.879    0.015    84    86    0.823   -0.020    69    70
04 30 2004 10 45 00 00000000 11110000  11.7 1456.9  13.56     0     0     0.920    0.002   102   104    0.894    0.010    84    86    0.818   -0.019    69    70
04 30 2004 11 00 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.911    0.004   101   104    0.858    0.010    85    86    0.806   -0.019    69    71
04 30 2004 11 15 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.906    0.004   101   104    0.865    0.006    84    86    0.786   -0.021    70    70
04 30 2004 11 30 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.886    0.005   102   104    0.895    0.015    85    85    0.789   -0.023    69    70
04 30 2004 11 45 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.919    0.004   101   104    0.890    0.014    84    87    0.805   -0.014    69    71
04 30 2004 12 00 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.921    0.009   102   103    0.876    0.009    85    86    0.831   -0.019    69    70
04 30 2004 12 15 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.908   -0.003   101   103    0.873    0.007    84    86    0.822   -0.021    69    70
04 30 2004 12 30 00 00000000 11110000  11.7 1456.9  13.56     0     0     0.894    0.010   102   105    0.888    0.012    85    87    0.816   -0.014    70    71
04 30 2004 12 45 00 00000000 11110000  11.7 1456.9  13.57     0     0     0.904    0.001   102   104    0.896    0.016    86    86    0.800   -0.025    69    71
04 30 2004 13 00 00 00000000 11110000  11.7 1456.9  13.56     0     0     0.899   -0.001   102   104    0.876    0.005    85    87    0.844   -0.011    70    71
04 30 2004 13 15 00 00000000 11110000  11.7 1456.9  13.55     0     0     0.896   -0.010   102   104    0.892    0.013    85    87    0.806   -0.014    69    71
04 30 2004 13 30 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.926    0.000   101   104    0.896    0.020    85    87    0.810   -0.012    69    71
04 30 2004 13 45 00 00000000 11110000  11.7 1456.9  13.54     0     0     0.895   -0.002   112   114    0.895    0.004    84    85    0.808   -0.020    59    60
04 30 2004 14 00 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.887   -0.001   107   109    0.893    0.005    88    89    0.789   -0.014    71    72
04 30 2004 14 15 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.896    0.003   103   105    0.895    0.008    85    87    0.808   -0.014    70    71
04 30 2004 14 30 00 00000000 11110000  11.7 1456.9  13.52     0     0     0.899    0.007   104   107    0.882    0.008    87    88    0.802   -0.019    71    72
04 30 2004 14 45 00 00000000 11110000  11.7 1456.9  13.52     0     0     0.894    0.003   106   109    0.888    0.006    88    90    0.802   -0.027    72    74
04 30 2004 15 00 00 00000000 11110000  11.7 1456.9  13.51     0     0     0.889    0.000   103   105    0.899    0.020    86    87    0.814   -0.014    70    72
04 30 2004 15 15 00 00000000 11110000  11.7 1456.9  13.52     0     0     0.907   -0.006   103   105    0.892    0.005    86    88    0.800   -0.015    70    71
04 30 2004 15 30 00 00000000 11110000  11.7 1456.9  13.51     0     0     0.886    0.005   102   104    0.877    0.012    85    86    0.799   -0.020    70    71
04 30 2004 15 45 00 00000000 11110000  11.7 1456.9  13.51     0     0     0.873    0.012   101   103    0.898    0.016    84    87    0.787   -0.022    70    70
04 30 2004 16 00 00 00000000 11110000  11.7 1456.9  13.52     0     0     0.905    0.003   101   104    0.857    0.008    84    86    0.793   -0.016    69    70
04 30 2004 16 15 00 00000000 11110000  11.7 1456.9  13.52     0     0     0.899    0.004   101   104    0.867    0.014    84    86    0.801   -0.020    69    70
04 30 2004 16 30 00 00000000 11110000  11.7 1456.9  13.52     0     0     0.871    0.000   101   103    0.883    0.007    84    86    0.789   -0.019    68    71
04 30 2004 16 45 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.885    0.011   101   104    0.873    0.013    85    86    0.782   -0.020    70    71
04 30 2004 17 00 00 00000000 11110000  11.7 1456.9  13.52     0     0     0.860    0.008   102   103    0.877    0.017    84    86    0.802   -0.020    69    70
04 30 2004 17 15 00 00000000 11110000  11.7 1456.9  13.52     0     0     0.885    0.000   101   104    0.874    0.003    84    87    0.812   -0.016    69    71
04 30 2004 17 30 00 00000000 11110000  11.7 1456.9  13.53     0     0     0.873    0.006   102   104    0.883    0.015    84    86    0.793   -0.022    69    71
04 30 2004 17 45 00 00000000 11110000  11.7 1456.9  13.52     0     0     0.868    0.006   101   104    0.870    0.011    84    86    0.781   -0.029    69    71
04 30 2004 18 00 00 00000000 11110000  11.7 1456.9  13.51     0     0     0.902   -0.008   101   103    0.864    0.011    84    86    0.797   -0.017    69    71
04 30 2004 18 15 00 00000000 11110000  11.7 1456.9  13.51     0     0     0.894    0.001   101   103    0.888    0.011    85    87    0.783   -0.019    69    71
04 30 2004 18 30 00 00000000 11110000  11.7 1456.9  13.51     0     0     0.882    0.001   101   103    0.854    0.016    84    86    0.795   -0.016    69    71
04 30 2004 18 45 00 00000000 11110000  11.7 1456.9  13.51     0     0     0.880    0.004   101   104    0.848    0.002    84    87    0.790   -0.014    69    71
04 30 2004 19 00 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.895    0.009   101   104    0.875    0.013    84    86    0.792   -0.016    69    70
04 30 2004 19 15 00 00000000 11110000  11.7 1456.9  13.51     0     0     0.886    0.004   101   104    0.888    0.002    84    86    0.785   -0.021    68    70
04 30 2004 19 30 00 00000000 11110000  11.7 1456.9  13.51     0     0     0.884   -0.004   101   104    0.877    0.004    84    86    0.785   -0.010    68    70
04 30 2004 19 45 00 00000000 11110000  11.7 1456.9  13.51     0     0     0.883   -0.003   102   104    0.881    0.014    84    86    0.787   -0.033    69    71
04 30 2004 20 00 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.887   -0.004   101   103    0.899    0.005    84    86    0.781   -0.022    69    70
04 30 2004 20 15 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.892    0.009   101   103    0.879    0.017    84    86    0.774   -0.009    68    70
04 30 2004 20 30 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.882    0.000   101   103    0.857    0.004    84    86    0.807   -0.018    69    70
04 30 2004 20 45 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.862    0.006   101   103    0.895    0.006    85    86    0.788   -0.015    69    71
04 30 2004 21 00 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.896   -0.004   101   103    0.894    0.015    84    86    0.781   -0.020    68    70
04 30 2004 21 15 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.858    0.007   101   102    0.906    0.017    83    85    0.762   -0.021    68    69
04 30 2004 21 30 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.876    0.011   101   103    0.886    0.013    85    86    0.776   -0.023    69    70
04 30 2004 21 45 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.890    0.003   101   103    0.883    0.015    84    86    0.798   -0.024    69    70
04 30 2004 22 00 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.890   -0.004   101   104    0.859    0.014    84    86    0.799   -0.025    69    71
04 30 2004 22 15 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.867   -0.002   101   104    0.883    0.010    84    86    0.781   -0.016    69    71
04 30 2004 22 30 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.890    0.010   101   103    0.896    0.005    84    86    0.783   -0.019    69    70
04 30 2004 22 45 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.878    0.000   102   104    0.866    0.015    85    86    0.787   -0.025    69    70
04 30 2004 23 00 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.889   -0.012   100   104    0.882    0.012    85    87    0.784   -0.020    69    71
04 30 2004 23 15 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.871    0.012   101   103    0.869    0.013    84    86    0.784   -0.013    68    70
04 30 2004 23 30 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.845    0.002   101   104    0.868    0.011    84    86    0.792   -0.014    69    70
04 30 2004 23 45 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.882    0.001   102   103    0.879    0.003    84    86    0.781   -0.017    68    70
05 01 2004 00 00 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.863    0.004   101   103    0.880   -0.003    84    86    0.776   -0.021    69    70
05 01 2004 00 15 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.871    0.001   101   103    0.894    0.015    85    86    0.769   -0.017    69    71
05 01 2004 00 30 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.865    0.007   101   103    0.839    0.010    85    86    0.772   -0.017    69    70
05 01 2004 00 45 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.860    0.002   101   104    0.874    0.004    84    86    0.773   -0.014    69    71
05 01 2004 01 00 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.862    0.002   101   103    0.879    0.009    84    87    0.778   -0.016    68    70
05 01 2004 01 15 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.853    0.003   100   102    0.873    0.010    84    85    0.762   -0.017    68    70
05 01 2004 01 30 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.863   -0.004   102   104    0.869    0.005    84    87    0.754   -0.015    70    71
05 01 2004 01 45 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.871   -0.005   101   104    0.878    0.016    84    86    0.784   -0.023    69    70
05 01 2004 02 00 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.873    0.002   101   103    0.861    0.000    84    86    0.745   -0.022    70    70
05 01 2004 02 15 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.855    0.000   101   104    0.869    0.006    85    86    0.749   -0.022    69    70
05 01 2004 02 30 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.847   -0.003   100   102    0.858   -0.002    84    85    0.760   -0.023    68    70
05 01 2004 02 45 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.868   -0.005   101   104    0.857    0.012    85    87    0.758   -0.016    70    71
05 01 2004 03 00 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.854   -0.002   105   107    0.845    0.009    87    89    0.771   -0.020    71    72
05 01 2004 03 15 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.863    0.002   105   106    0.870    0.007    87    89    0.755   -0.023    71    72
05 01 2004 03 30 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.852    0.000   103   105    0.847    0.008    86    87    0.740   -0.025    70    72
05 01 2004 03 45 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.856   -0.002   102   104    0.864    0.006    85    87    0.766   -0.017    69    71
05 01 2004 04 00 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.849   -0.005   112   114    0.847    0.005    84    86    0.762   -0.017    59    60
05 01 2004 04 15 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.848   -0.011   107   109    0.867    0.006    88    90    0.750   -0.020    71    73
05 01 2004 04 30 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.852   -0.006   105   107    0.853    0.001    86    88    0.732   -0.008    71    72
05 01 2004 04 45 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.860   -0.008   100   102    0.836    0.005    84    85    0.729   -0.017    68    70
05 01 2004 05 00 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.844    0.000   103   105    0.855   -0.004    85    87    0.753   -0.017    70    71
05 01 2004 05 15 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.852   -0.010   101   104    0.845    0.016    84    87    0.768   -0.023    69    71
05 01 2004 05 30 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.840   -0.008   101   104    0.832    0.008    84    87    0.737   -0.022    69    70
05 01 2004 05 45 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.857   -0.003   101   104    0.857    0.007    84    86    0.755   -0.015    69    71
05 01 2004 06 00 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.838    0.006   101   103    0.810    0.000    83    85    0.753   -0.024    68    70
05 01 2004 06 15 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.843   -0.002   101   104    0.835    0.008    85    86    0.760   -0.011    70    70
05 01 2004 06 30 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.841   -0.009   103   105    0.822    0.001    86    88    0.717   -0.017    70    71
05 01 2004 06 45 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.855    0.004   103   105    0.823    0.001    86    87    0.704   -0.010    70    71
05 01 2004 07 00 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.835   -0.009   101   103    0.795    0.003    84    86    0.704   -0.023    69    70
05 01 2004 07 15 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.826   -0.004   100   103    0.803    0.008    84    85    0.708   -0.026    69    70
05 01 2004 07 30 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.809   -0.017   101   103    0.794   -0.015    84    85    0.700   -0.014    68    70
05 01 2004 07 45 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.814   -0.012   101   103    0.764    0.008    84    86    0.708   -0.015    69    70
05 01 2004 08 00 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.790   -0.013   101   104    0.777    0.002    85    86    0.688   -0.014    69    70
05 01 2004 08 15 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.781   -0.016   101   103    0.743   -0.003    83    85    0.677   -0.031    68    70
05 01 2004 08 30 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.768   -0.007   101   103    0.733    0.003    84    85    0.693   -0.018    68    70
05 01 2004 08 45 00 00000000 11110000  11.6 1456.9  13.50     0     0     0.765   -0.007   100   102    0.724   -0.009    83    85    0.686   -0.023    68    69
05 01 2004 09 00 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.760   -0.013   100   103    0.710   -0.005    83    85    0.657   -0.027    68    70
05 01 2004 09 15 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.751   -0.023   101   103    0.697   -0.008    83    85    0.674   -0.020    69    70
05 01 2004 09 30 00 00000000 11110000  11.7 1456.9  13.50     0     0     0.740   -0.020   100   102    0.693   -0.006    83    84    0.665   -0.034    68    70
05 01 2004 09 45 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.743   -0.017   101   103    0.699   -0.015    83    85    0.671   -0.031    68    70
05 01 2004 10 00 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.745   -0.029   101   102    0.697   -0.003    83    85    0.628   -0.028    68    70
05 01 2004 10 15 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.736   -0.016   101   103    0.690   -0.015    83    85    0.644   -0.036    69    71
05 01 2004 10 30 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.705   -0.036   100   102    0.656   -0.008    83    85    0.655   -0.039    68    69
05 01 2004 10 45 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.704   -0.017   100   102    0.663   -0.009    82    85    0.617   -0.031    68    70
05 01 2004 11 00 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.688   -0.025    98   101    0.649   -0.013    81    83    0.614   -0.034    68    69
05 01 2004 11 15 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.690   -0.023    99   101    0.628   -0.017    81    82    0.609   -0.032    68    69
05 01 2004 11 30 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.671   -0.019    98   101    0.597   -0.024    79    81    0.595   -0.043    67    68
05 01 2004 11 45 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.650   -0.024    99   101    0.594   -0.028    81    83    0.551   -0.045    68    69
05 01 2004 12 00 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.648   -0.017    99   101    0.575   -0.019    81    83    0.566   -0.033    68    69
05 01 2004 12 15 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.601   -0.017    97    99    0.575   -0.030    79    81    0.544   -0.051    66    67
05 01 2004 12 30 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.605   -0.029    94    97    0.561   -0.022    77    79    0.559   -0.034    65    66
05 01 2004 12 45 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.570   -0.017    96    98    0.507   -0.021    77    79    0.517   -0.036    66    66
05 01 2004 13 00 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.567   -0.017    95    98    0.509   -0.030    77    79    0.509   -0.035    66    67
05 01 2004 13 15 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.532   -0.023    93    96    0.516   -0.028    75    78    0.520   -0.046    64    66
05 01 2004 13 30 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.524   -0.022    92    95    0.503   -0.030    74    77    0.486   -0.036    64    65
05 01 2004 13 45 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.515   -0.017    92    95    0.484   -0.024    75    78    0.481   -0.046    64    64
05 01 2004 14 00 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.495   -0.020    93    95    0.441   -0.024    74    76    0.439   -0.044    63    64
05 01 2004 14 15 00 00000000 11110000  11.7 1456.9  13.49     0     0     0.478   -0.018    92    95    0.445   -0.030    74    77    0.457   -0.051    62    64
05 01 2004 14 30 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.473   -0.023    88    91    0.441   -0.037    71    72    0.428   -0.047    60    62
05 01 2004 14 45 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.454   -0.013    91    93    0.435   -0.033    73    75    0.420   -0.046    62    63
05 01 2004 15 00 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.430   -0.016    88    91    0.423   -0.033    72    73    0.430   -0.049    61    62
05 01 2004 15 15 00 00000000 11110000  11.7 1456.9  13.47     0     0     0.434   -0.012    88    91    0.384   -0.031    69    72    0.411   -0.048    60    61
05 01 2004 15 30 00 00000000 11110000  11.7 1456.9  13.47     0     0     0.440   -0.014    88    91    0.413   -0.036    69    72    0.419   -0.052    60    61
05 01 2004 15 45 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.422   -0.011    82    85    0.371   -0.032    65    67    0.409   -0.045    56    56
05 01 2004 16 00 00 00000000 11110000  11.7 1456.9  13.47     0     0     0.403   -0.019    82    84    0.371   -0.039    64    67    0.387   -0.051    56    58
05 01 2004 16 15 00 00000000 11110000  11.7 1456.9  13.47     0     0     0.404   -0.020    84    88    0.378   -0.037    66    68    0.382   -0.043    57    58
05 01 2004 16 30 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.391   -0.020    85    88    0.357   -0.034    67    69    0.385   -0.050    58    59
05 01 2004 16 45 00 00000000 11110000  11.7 1456.9  13.47     0     0     0.407   -0.021    81    84    0.368   -0.042    64    65    0.349   -0.047    55    55
05 01 2004 17 00 00 00000000 11110000  11.7 1456.9  13.47     0     0     0.372   -0.022    78    80    0.355   -0.046    61    63    0.354   -0.050    53    54
05 01 2004 17 15 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.364   -0.022    83    86    0.330   -0.044    65    67    0.338   -0.053    56    57
05 01 2004 17 30 00 00000000 11110000  11.7 1456.9  13.48     0     0     0.382   -0.020    85    87    0.355   -0.030    68    69    0.363   -0.039    59    60
05 01 2004 17 45 00 00000000 11110000  11.7 1456.9  13.47     0     0     0.361   -0.021    82    85    0.329   -0.025    64    67    0.347   -0.036    56    57
05 01 2004 18 00 00 00000000 11110000  11.7 1456.9  13.47     0     0     0.357   -0.020    78    81    0.348   -0.037    61    63    0.336   -0.050    52    53
05 01 2004 18 15 00 00000000 11110000  11.7 1456.9  13.47     0     0     0.367   -0.034    78    82    0.348   -0.038    62    63    0.345   -0.043    53    54
05 01 2004 18 30 00 00000000 11110000  11.7 1456.9  13.47     0     0     0.368   -0.022    76    79    0.342   -0.029    58    61    0.332   -0.044    50    52
05 01 2004 18 45 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.362   -0.025    75    79    0.316   -0.044    58    61    0.329   -0.041    51    52
05 01 2004 19 00 00 00000000 11110000  11.7 1456.9  13.47     0     0     0.356   -0.020    74    76    0.325   -0.036    57    59    0.326   -0.052    50    51
05 01 2004 19 15 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.334   -0.028    69    72    0.334   -0.051    54    56    0.319   -0.049    48    48
05 01 2004 19 30 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.348   -0.025    68    71    0.320   -0.045    53    55    0.331   -0.045    46    47
05 01 2004 19 45 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.342   -0.038    72    75    0.353   -0.046    57    58    0.347   -0.049    49    50
05 01 2004 20 00 00 00000000 11110000  11.7 1456.9  13.47     0     0     0.364   -0.026    72    75    0.336   -0.047    56    58    0.317   -0.049    49    50
05 01 2004 20 15 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.345   -0.032    72    75    0.343   -0.037    56    58    0.309   -0.046    48    49
05 01 2004 20 30 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.332   -0.027    71    73    0.321   -0.037    54    57    0.330   -0.055    48    49
05 01 2004 20 45 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.337   -0.019    71    75    0.313   -0.042    55    57    0.301   -0.049    47    48
05 01 2004 21 00 00 00000000 11110000  11.7 1456.9  13.47     0     0     0.327   -0.025    74    77    0.327   -0.031    58    60    0.321   -0.051    50    52
05 01 2004 21 15 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.335   -0.030    69    73    0.338   -0.043    54    56    0.340   -0.058    47    48
05 01 2004 21 30 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.334   -0.023    70    74    0.321   -0.043    55    56    0.342   -0.050    48    49
05 01 2004 21 45 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.337   -0.017    69    73    0.322   -0.039    53    55    0.321   -0.046    47    48
05 01 2004 22 00 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.312   -0.029    70    72    0.320   -0.037    54    56    0.317   -0.051    47    48
05 01 2004 22 15 00 00000000 11110000  11.6 1456.9  13.47     0     0     0.341   -0.026    70    74    0.343   -0.047    54    56    0.317   -0.039    48    48
05 01 2004 22 30 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.345   -0.024    68    71    0.316   -0.031    52    54    0.314   -0.044    46    46
05 01 2004 22 45 00 00000000 11110000  11.6 1456.9  13.47     0     0     0.336   -0.025    72    75    0.322   -0.044    55    57    0.291   -0.047    47    48
05 01 2004 23 00 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.331   -0.029    66    69    0.310   -0.037    51    52    0.325   -0.048    43    44
05 01 2004 23 15 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.345   -0.029    67    70    0.330   -0.043    52    54    0.323   -0.049    45    46
05 01 2004 23 30 00 00000000 11110000  11.6 1456.9  13.46     0     0     0.332   -0.031    66    70    0.323   -0.041    52    54    0.309   -0.055    45    45
05 01 2004 23 45 00 00000000 11110000  11.6 1456.9  13.46     0     0     0.335   -0.032    66    69    0.318   -0.036    51    53    0.314   -0.053    44    46
05 02 2004 00 00 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.325   -0.024    67    69    0.315   -0.043    52    54    0.301   -0.039    44    45
05 02 2004 00 15 00 00000000 11110000  11.7 1456.9  13.46     0     0     0.321   -0.027    66    70    0.311   -0.040    51    53    0.315   -0.042    45    46
05 02 2004 00 30 00 00000000 11110000  11.6 1456.9  13.46     0     0     0.333   -0.027    67    70    0.309   -0.033    52    54    0.312   -0.049    45    46
05 02 2004 00 45 00 00000000 11110000  11.7 1456.9  13.45     0     0     0.315   -0.032    67    71    0.311   -0.035    52    53    0.307   -0.042    44    45
05 02 2004 01 00 00 00000000 11110000  11.7 1456.9  13.45     0     0     0.299   -0.034    67    69    0.316   -0.036    52    54    0.313   -0.043    46    46
05 02 2004 01 15 00 00000000 11110000  11.7 1456.9  13.45     0     0     0.331   -0.030    67    69    0.299   -0.040    51    53    0.294   -0.049    44    45
05 02 2004 01 30 00 00000000 11110000  11.7 1456.9  13.45     0     0     0.315   -0.033    64    68    0.314   -0.033    51    52    0.302   -0.035    44    45
05 02 2004 01 45 00 00000000 11110000  11.7 1456.9  13.45     0     0     0.297   -0.033    62    66    0.296   -0.043    50    52    0.307   -0.049    43    44
05 02 2004 02 00 00 00000000 11110000  11.6 1456.9  13.46     0     0     0.317   -0.023    64    67    0.305   -0.033    51    52    0.306   -0.054    43    44
05 02 2004 02 15 00 00000000 11110000  11.7 1456.9  13.45     0     0     0.316   -0.015    63    66    0.281   -0.040    49    50    0.290   -0.041    42    43
05 02 2004 02 30 00 00000000 11110000  11.6 1456.9  13.46     0     0     0.307   -0.023    64    68    0.282   -0.043    49    52    0.279   -0.048    43    44
05 02 2004 02 45 00 00000000 11110000  11.7 1456.9  13.45     0     0     0.298   -0.033    63    66    0.287   -0.044    49    50    0.282   -0.048    43    43
05 02 2004 03 00 00 00000000 11110000  11.7 1456.9  13.45     0     0     0.312   -0.027    62    65    0.299   -0.046    48    49    0.310   -0.051    42    43
05 02 2004 03 15 00 00000000 11110000  11.7 1456.9  13.45     0     0     0.288   -0.029    62    65    0.299   -0.038    49    51    0.308   -0.043    42    43
05 02 2004 03 30 00 00000000 11110000  11.7 1456.9  13.45     0     0     0.305   -0.028    62    65    0.295   -0.042    47    49    0.261   -0.041    41    42
05 02 2004 03 45 00 00000000 11110000  11.7 1456.9  13.45     0     0     0.307   -0.031    64    67    0.289   -0.029    48    50    0.275   -0.044    43    43
05 02 2004 04 00 00 00000000 11110000  11.6 1456.9  13.45     0     0     0.300   -0.042    61    64    0.292   -0.047    47    49    0.262   -0.053    41    41
05 02 2004 04 15 00 00000000 11110000  11.7 1456.9  13.45     0     0     0.287   -0.038    60    64    0.301   -0.041    47    49    0.278   -0.049    39    40
05 02 2004 04 30 00 00000000 11110000  11.7 1456.9  13.45     0     0     0.293   -0.021    60    63    0.272   -0.046    46    48    0.289   -0.062    39    40
05 02 2004 04 45 00 00000000 11110000  11.6 1456.9  13.45     0     0     0.278   -0.031    59    62    0.280   -0.049    45    48    0.278   -0.042    39    40
05 02 2004 05 00 00 00000000 11110000  11.6 1456.9  13.45     0     0     0.294   -0.039    58    61    0.286   -0.056    45    47    0.264   -0.048    38    39
05 02 2004 05 15 00 00000000 11110000  11.7 1456.9  13.45     0     0     0.286   -0.035    59    62    0.278   -0.053    47    48    0.281   -0.049    40    41
05 02 2004 05 30 00 00000000 11110000  11.7 1456.9  13.44     0     0     0.286   -0.028    59    61    0.307   -0.038    45    46    0.270   -0.048    37    38
05 02 2004 05 45 00 00000000 11110000  11.6 1456.9  13.45     0     0     0.299   -0.037    59    62    0.289   -0.051    46    47    0.261   -0.046    39    39
